1856	— Exactly, — Ustym retorted.
1857	— That's just what I asked: 'Give me, Father, I said, the kind of blessing you give for coffins.'
1858	— And did he?
1859	— asked Marta, holding back laughter.
1860	— In the name of the Father and the Son, — said Ustym and smiled again.
1861	— A-ha-ha-ha, — Mrs. Darochka nodded again, adjusting her headscarf, and, casting a glance at Marta, started talking again.
1862	— Your Martochka, I see, is in the family way.
1863	— God granted it, God granted it, — the grandmother nodded.
1864	Miyechka watched Ustym as he ate — he always ate in a hurry, without stopping, throwing glances around.
1865	Lilichka tried to reach her sister's foot under the table, to give her a signal to stop staring.
1866	But it was already too late.
1867	Maria was already looking at Miyechka, and at Maria — Teodora.
1868	— And who are you expecting, dear?
1869	— Mrs. Darochka kept on questioning.
1870	— I'm expecting a daughter, — retorted Marta.
1871	— But there'll be two sons.
1872	— A daughter is a blessing, dear, — retorted Mrs. Darochka.
1873	Ustym meanwhile got up from the table.
1874	— Maybe with the midday sun like this, you shouldn't?
1875	— said Miyechka.
1876	— Yes, sweetheart, better to wait for the rain, — answered Ustym.
1877	He worked on the roof again, while six women sat in the bushes, finishing their tea and watching how the work was coming along, until a seventh little girl appeared on the threshold in nothing but a little undershirt.
1878	Barefoot, bewildered and sleepy, Lusya stood on the steps.
1879	— Oh, and whose child is this?
1880	— Mrs. Darochka threw up her hands.
1881	— Yours, Miyechka?
1882	— asked Mrs. Darochka.
1883	— Not yet, — she answered quickly.
1884	— Then yours, Lilya?
1885	Lilichka grew flustered, glanced at Marta, and the grandmother retorted at once:
1886	— Ours!
1887	While everyone was sorting out whose child it was, Marta was already kneeling beside Lusya, saying something to her.
1888	Lusya smiled, showing a row of small white teeth.
1889	And Marta took the little girl by the hand and led her to the table.
1890	Lusya stepped carefully across the grass on her bare little feet.
1891	She already knew what a nettle was, and before each step she watched out for whether any stinging leaves were hiding somewhere in the grass.
1892	Ustym had only just finished mending the roof when clouds began to gather.
1893	A fine rain set in.
1894	Darkness was descending.
1895	— We should have waited, right, Miyechka?
1896	— asked Ustym.
1897	— Let me wash your T-shirt for you, — said Miyechka.
1898	— Since when do you have such desires?
1899	Miyechka smiled.
1900	Everyone had long since fled into the house, carried in the cloths, mugs and biscuits, the barefoot child, and seen off the inquisitive Mrs. Darochka.
1901	Fine drops beat against the roof.
1902	The last thing Miyechka wanted was for Ustym to leave.
1903	The last thing Ustym wanted was to leave.
1904	— Solomiya!
1905	— came the grandmother's voice from the threshold.
1906	Solomiya came up to Ustym, embraced him, felt under her hands those ever-tense muscles.
1907	She didn't know whether he was always like that, or only when she was near.
1908	— Solomiya!
1909	— came the voice again.
1910	She pressed her forehead to his collarbones.
1911	He was finally stroking her shoulders.
1912	Grabbing Ustym's hand, she quickly kissed it and ran to the threshold.
1913	The wet jasmine leaves slapped against her bare shoulders.
1914	— Granny, what?
1915	— she said.
1916	— I didn't hear you.
1917	— Has he left already?
1918	Miyechka darted into the house, there were wet patches on her dress, the rain was getting stronger and stronger.
1919	By the window stood Lilichka, having set Lusya on the table.
1920	The little girl looked at the rain and chewed on her little undershirt.
1921	— Mia, so has he left already?
1922	— the grandmother repeated.
1923	— No, not yet, he's getting ready to.
1924	The grandmother came up to Miyechka and whispered:
1925	— So have you settled up with him?
1926	Lilichka snorted.
1927	— Granny, that's my business, don't you worry about it.
1928	— Then let me give some money.
1929	— Granny, really, I'll handle it myself, — retorted Miyechka.
1930	— I'm just thinking that you should give him more, — the grandmother said seriously.
1931	Lilichka snorted again, she and Miyechka caught each other's eyes, and Miyechka couldn't hold back her laughter.
1932	— Girls, what's so funny?
1933	— the grandmother went on.
1934	— He also did the bit over the veranda for us, and there was no talk of that.
1935	— It's just that Lusya over there is chewing her undershirt so funnily, — Lilichka changed the subject.
1936	Lusya stood on the table and sucked her undershirt with concentration.
1937	Marta had given her a ballerina's hairdo.
1938	She looked older, but very tiny.
1939	— Funny indeed, — said the grandmother.
1940	— Find the child a pacifier, or she'll eat up all her clothes.
1941	Ustym appeared outside the window, holding a jacket over his head.
1942	The grandmother, pushing Miyechka aside, opened the door and spoke quickly:
1943	— Do come in, come in!
1944	Ustym glanced at Miyechka, threw the jacket off his head and came inside.
1945	— I wanted to take the keys, — he said.
1946	— I hung them right here, — Miyechka rushed, grabbing the keys.
1947	— I'll see you off, — she said and darted out into the yard.
1948	— Throw something on!
1949	— the grandmother shouted after her.
1950	Miyechka came into the house about ten minutes later.
1951	There was no one left in the corridor.
1952	Outside the rain roared.
1953	The silver car still flickered before her eyes, her hands were still warm, because she had just been holding them under his jacket.
1954	In the house there was an eerie silence.
1955	She went into the kitchen, it was gray and dark there, only the little flame in the gas boiler flickered.
1956	Only after leaving the kitchen did she hear muffled voices somewhere in the far room.
1957	On the wall hung a mirror of unknown origin, framed in a heavy wooden frame.
1958	Once she and Lilichka had cleaned that frame with rubbing alcohol and matchsticks.
1959	Miyechka loved monotonous work, when, millimeter by millimeter, shine and cleanliness spread out.
1960	In the mirror she saw a woman with wet hair tucked behind her ears.
1961	Not all of the hair fit behind the ears, and some of it stuck out.
1962	Miyechka looked at her own palms and pressed them to her cheeks, pulling the skin away from her eyes.
1963	In her eyes there were tiny blood vessels.
1964	— Are you here already?
1965	— Lilichka whispered.
1966	She stood in the doorway to the room.
1967	— Mm-hm, — said Miyechka, without taking her hands from her face.
1968	— Are you okay?
1969	— Yeah, — she answered.
1970	— Come on.
1971	— Let's go.
1972	Miyechka followed her sister into the farthest little room with the way out to the garden.
1973	There, on the little bed, slept Lusya.
1974	Beside her sat Marta and the grandmother.
1975	Maria was leaning on the little table by the window.
1976	— What are you all doing here?
1977	— asked Miyechka.
1978	— Seeing whether your craftsman's hands grow from the right place, — retorted the grandmother.
1979	— And how is it?
1980	— So far it's not leaking, — said Maria.
1981	— Did you see him off?
1982	— He's gone.
1983	The roof did not leak.
1984	The rain pelted down all night without a break.
1985	Marta, having gathered up her suddenly grown-out dark, heavy hair, lay beside Lusya.
1986	The wall was dry.
1987	The rain fell.
1988	The Match
1989	Miyechka couldn't sleep from five in the morning.
1990	Something kept appearing to her, hounding her, smothering her like a dark toad.
1991	She kept remembering that T-shirt and the line between it and the belt of his jeans, she thought about how Danylo had said to her: 'Do you need freedom, little bird?
1992	Then take as much of it as you want.'
1993	But is Ustym really freedom?
1994	This is an even greater unfreedom than Danylo with his soapy smell and neutral facial features.
1995	If anyone had asked her to describe him, she would have said that he has eyes, a nose, lips, and that all this together adds up to a plain human face.
1996	It was still dark when she got up from bed and went to the kitchen.
1997	She didn't turn on the electric kettle, so it wouldn't make noise.
1998	Instead she poured herself water into a little saucepan and stood with it by the stove, watching how the fire wrapped its tongues around the metal sides of the ladle, and waited for the water to hiss, rising up the heated walls.
1999	Miyechka wore the T-shirt of some long-ago visitor to this house — large, roomy, with the crest of some American university.
2000	— What are you doing?
